dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_neg],AOD_star,0.3980427895853018,0.2529034015319598,0.5653195423933591,0.2685469898290813,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_neg],BalAcc,0.0006702187679950191,0.1905835388996029,-0.024436845508938994,0.20551730745057462,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_pos],DI_star,0.5983458646616541,0.11179002388807091,0.7761092733115931,0.1157162081740036,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_pos],AOD_star,0.5844360902255639,0.12445394324829695,0.7801864823306768,0.10460360499680862,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[min_pos],BalAcc,-0.06398496240601503,0.14785211016709843,-0.09473587874402681,0.14086274125640647,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_pos],DI_star,0.5084962406015037,0.18706263743444362,0.7549401548294142,0.2529177866183258,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_pos],AOD_star,0.5163157894736841,0.18049452798894844,0.761814288579411,0.27152501666714235,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[min_pos],BalAcc,-0.03857142857142857,0.21957991077331845,-0.06024581889078714,0.19211274788261223,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_neg],DI_star,0.491578947368421,0.3173623200985393,0.5971772525278558,0.44576662760247543,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_neg],AOD_star,0.4696992481203007,0.3247115115280151,0.5997339233295483,0.45685378682387723,20
credit,abrupt_group_mag1.0,lr,per_subgroup_ewma[maj_neg],BalAcc,-0.04300751879699248,0.13909603738030035,-0.0674743002448658,0.15123229976887606,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_neg],DI_star,0.38037593984962403,0.27324863090483636,0.645656060246744,0.40069089198023516,20
credit,abrupt_group_mag1.0,lr,per_subgroup_baseline_relative[maj_neg],AOD_star,0.4269172932330827,0.2432392533876946,0.6478933516056518,0.41605900750505587,20
