dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_pos],AOD_star,0.06353383458646615,0.2575500776786832,0.06688799097205514,0.265527178578464,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[min_pos],BalAcc,0.03022556390977444,0.26527905600833557,0.00010378013748268966,0.25711132966285405,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_neg],DI_star,0.05647555509332251,0.3731579035633916,0.08679474278951556,0.40095029503159296,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_neg],AOD_star,0.096390977443609,0.3313027680400956,0.10161956132289765,0.36475699692533015,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_neg],BalAcc,-0.022857142857142854,0.2536831854363322,-0.04258209502300186,0.24499408184121202,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_neg],DI_star,-0.05478680204403954,0.18895290854645583,-0.05413086720263911,0.1690409022108907,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_neg],AOD_star,0.003684210526315796,0.15694269008480596,0.00916869129880232,0.1577596948857676,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_neg],BalAcc,0.07842105263157893,0.25537636875163905,0.07047174738970528,0.275329817746073,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_pos],DI_star,0.3778199032651887,0.41147490388218694,0.3706826032679759,0.42734194223406735,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_pos],AOD_star,0.3817293233082707,0.43034332957583865,0.3586436257543464,0.42679868772613727,20
lsac,gradual_group_mag0.5,lr,per_subgroup_ewma[maj_pos],BalAcc,0.004360902255639109,0.22694210540141088,-0.004847661204873851,0.22615118313261748,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_pos],DI_star,0.2931864180357602,0.2773609707249156,0.2548466571232347,0.3082972914117348,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_pos],AOD_star,0.3175187969924812,0.2514253673753469,0.290719883079047,0.2758858414651446,20
lsac,gradual_group_mag0.5,lr,per_subgroup_baseline_relative[maj_pos],BalAcc,0.008796992481203008,0.27292395231448885,0.013135625909669374,0.2655367154889114,20
lsac,gradual_group_mag0.5,xgb,global_mean,DI_star,0.24872180451127815,0.365893555191352,0.34392017969741134,0.424742083964034,20
lsac,gradual_group_mag0.5,xgb,global_mean,AOD_star,0.2312781954887218,0.3241951814689964,0.3772176697944353,0.39217269610968125,20
lsac,gradual_group_mag0.5,xgb,global_mean,BalAcc,-0.2756835501394612,0.3179841284106962,-0.28007451612942613,0.3428279994799583,20
lsac,gradual_group_mag0.5,xgb,global_ewma,DI_star,0.40616541353383456,0.5237304709446844,0.4687526489753423,0.5758211523724156,20
lsac,gradual_group_mag0.5,xgb,global_ewma,AOD_star,0.2876691729323308,0.4310911550034534,0.4159252192514356,0.5328597509650633,20
lsac,gradual_group_mag0.5,xgb,global_ewma,BalAcc,-0.22271236677381817,0.30611297654697156,-0.2592558167782287,0.3513330067457725,20
lsac,gradual_group_mag0.5,xgb,global_std,DI_star,0.23300751879699244,0.3487313285149719,0.2893230042314249,0.3633787709827347,20
lsac,gradual_group_mag0.5,xgb,global_std,AOD_star,0.18781954887218044,0.2555912825694161,0.2832276048123528,0.3122705332711866,20
